train_loss_step,epoch,step,val_loss,train_loss_epoch
0.0046179830096662045,1,13099,,
0.004501563962548971,1,13149,,
0.005680826026946306,1,13199,,
0.004421991296112537,1,13249,,
0.005129110999405384,1,13299,,
0.00471870694309473,1,13349,,
0.004662136547267437,1,13399,,
0.005744596011936665,1,13449,,
0.005643141455948353,1,13499,,
0.005939797032624483,1,13549,,
0.005605148151516914,1,13599,,
0.0057096281088888645,1,13649,,
0.004900052212178707,1,13699,,
0.0046290019527077675,1,13749,,
0.005929037928581238,1,13799,,
0.005938767921179533,1,13849,,
,1,13897,0.0054910131730139256,
,1,13897,,0.005474686622619629
0.006102940533310175,2,13899,,
0.004668259993195534,2,13949,,
0.005162018351256847,2,13999,,
0.004948880989104509,2,14049,,
0.004290722776204348,2,14099,,
0.005576370749622583,2,14149,,
0.006427654530853033,2,14199,,
0.004831187892705202,2,14249,,
0.0055173346772789955,2,14299,,
0.005598476156592369,2,14349,,
0.006467245519161224,2,14399,,
0.004809902980923653,2,14449,,
0.005287943407893181,2,14499,,
0.005063965450972319,2,14549,,
0.004850497003644705,2,14599,,
0.0049448804929852486,2,14649,,
0.005586810410022736,2,14699,,
0.006121308077126741,2,14749,,
0.00508497841656208,2,14799,,
0.005214369390159845,2,14849,,
0.004771730862557888,2,14899,,
0.005695704836398363,2,14949,,
0.0054520368576049805,2,14999,,
0.005795298609882593,2,15049,,
0.0048183416947722435,2,15099,,
0.005674564745277166,2,15149,,
0.005010181572288275,2,15199,,
0.004327891860157251,2,15249,,
0.005394818726927042,2,15299,,
0.005524934735149145,2,15349,,
0.005858486518263817,2,15399,,
0.00534126628190279,2,15449,,
0.005190105177462101,2,15499,,
0.005227081011980772,2,15549,,
0.00442498130723834,2,15599,,
0.006243276409804821,2,15649,,
0.005281621590256691,2,15699,,
0.004521884955465794,2,15749,,
0.006042165216058493,2,15799,,
0.005171123426407576,2,15849,,
0.005596606060862541,2,15899,,
0.0055774818174541,2,15949,,
0.004950175993144512,2,15999,,
0.005445436574518681,2,16049,,
0.00511813722550869,2,16099,,
0.004536348860710859,2,16149,,
0.004204955883324146,2,16199,,
0.004858865402638912,2,16249,,
0.006269633304327726,2,16299,,
0.0061839306727051735,2,16349,,
0.0050225877203047276,2,16399,,
0.004063109401613474,2,16449,,
0.004555104300379753,2,16499,,
0.004996453877538443,2,16549,,
0.0059547582641243935,2,16599,,
0.005134964361786842,2,16649,,
0.00517479982227087,2,16699,,
0.005254327319562435,2,16749,,
0.005295983050018549,2,16799,,
0.003839228767901659,2,16849,,
0.0062561980448663235,2,16899,,
0.005491816904395819,2,16949,,
0.005249788984656334,2,16999,,
0.0050031691789627075,2,17049,,
0.003998168278485537,2,17099,,
0.0052766352891922,2,17149,,
0.005381935276091099,2,17199,,
0.005021707620471716,2,17249,,
0.0047608111053705215,2,17299,,
0.005061000119894743,2,17349,,
0.005477259401232004,2,17399,,
0.005551611538976431,2,17449,,
0.004594220779836178,2,17499,,
0.00495945056900382,2,17549,,
0.004636477213352919,2,17599,,
0.005519155878573656,2,17649,,
0.006291350349783897,2,17699,,
0.005037748720496893,2,17749,,
0.00416823523119092,2,17799,,
0.004928363021463156,2,17849,,
0.004741678945720196,2,17899,,
0.004987841472029686,2,17949,,
0.005151777993887663,2,17999,,
0.004522133618593216,2,18049,,
0.006137573625892401,2,18099,,
0.00574443070217967,2,18149,,
0.005598122254014015,2,18199,,
0.006089981645345688,2,18249,,
0.004727952182292938,2,18299,,
0.004663121420890093,2,18349,,
0.006248029414564371,2,18399,,
0.004783947952091694,2,18449,,
0.006093847565352917,2,18499,,
0.004920190665870905,2,18549,,
0.005522057414054871,2,18599,,
0.005444345064461231,2,18649,,
0.004595122300088406,2,18699,,
0.004805219359695911,2,18749,,
0.005681204609572887,2,18799,,
0.005360366776585579,2,18849,,
0.004878189414739609,2,18899,,
0.005698954686522484,2,18949,,
0.005196493584662676,2,18999,,
0.0049707624129951,2,19049,,
0.005759989842772484,2,19099,,
0.004208796191960573,2,19149,,
0.005686727352440357,2,19199,,
0.005479074083268642,2,19249,,
0.006283438764512539,2,19299,,
0.00500580994412303,2,19349,,
0.004040671046823263,2,19399,,
0.004672572948038578,2,19449,,
0.004678782075643539,2,19499,,
0.004984281491488218,2,19549,,
0.005494681652635336,2,19599,,
0.005527296103537083,2,19649,,
0.006720161531120539,2,19699,,
0.004856460727751255,2,19749,,
0.005281027406454086,2,19799,,
0.00558045320212841,2,19849,,
0.0053446232341229916,2,19899,,
0.0048195477575063705,2,19949,,
0.004421771503984928,2,19999,,
0.005290983244776726,2,20049,,
0.004708180204033852,2,20099,,
0.0056586479768157005,2,20149,,
0.005595263093709946,2,20199,,
0.00500989006832242,2,20249,,
0.005586157087236643,2,20299,,
0.005185200832784176,2,20349,,
0.005432013887912035,2,20399,,
0.005788831971585751,2,20449,,
0.004476292058825493,2,20499,,
0.005801069550216198,2,20549,,
0.005343663971871138,2,20599,,
0.005047488491982222,2,20649,,
0.0058264415711164474,2,20699,,
0.0057238806039094925,2,20749,,
0.005504616070538759,2,20799,,
,2,20846,0.005355242174118757,
,2,20846,,0.005303794052451849
0.005292437970638275,3,20849,,
0.005575760267674923,3,20899,,
0.004768422804772854,3,20949,,
0.00540962116792798,3,20999,,
0.005227649584412575,3,21049,,
0.005509135778993368,3,21099,,
0.005510694347321987,3,21149,,
0.005291386041790247,3,21199,,
0.004661234095692635,3,21249,,
0.005365727469325066,3,21299,,
0.005581564269959927,3,21349,,
0.004368575289845467,3,21399,,
0.005079891532659531,3,21449,,
0.005909121595323086,3,21499,,
0.006262024864554405,3,21549,,
0.005125252529978752,3,21599,,
0.0062141926027834415,3,21649,,
0.005064481403678656,3,21699,,
0.005080191884189844,3,21749,,
0.005852219182997942,3,21799,,
0.005331993568688631,3,21849,,
0.00463462807238102,3,21899,,
0.004423535894602537,3,21949,,
0.005350087303668261,3,21999,,
0.004976802039891481,3,22049,,
0.004893684294074774,3,22099,,
0.005287074018269777,3,22149,,
0.0058695427142083645,3,22199,,
0.004915921948850155,3,22249,,
0.004633886739611626,3,22299,,
0.0051401830278337,3,22349,,
0.004664403386414051,3,22399,,
0.00471142865717411,3,22449,,
0.005009646527469158,3,22499,,
0.00516915088519454,3,22549,,
0.005837261211127043,3,22599,,
0.0055862111039459705,3,22649,,
0.0054388148710131645,3,22699,,
0.004764641635119915,3,22749,,
0.005018137861043215,3,22799,,
0.004589564632624388,3,22849,,
0.005023549310863018,3,22899,,
0.005493996664881706,3,22949,,
0.00495391059666872,3,22999,,
0.005462629720568657,3,23049,,
0.006008572410792112,3,23099,,
0.004346918314695358,3,23149,,
0.004400650970637798,3,23199,,
0.004675332922488451,3,23249,,
0.005431672092527151,3,23299,,
0.005285187158733606,3,23349,,
0.005149871576577425,3,23399,,
0.005315309856086969,3,23449,,
0.00569925969466567,3,23499,,
0.0039007195737212896,3,23549,,
0.005087627563625574,3,23599,,
0.005111925769597292,3,23649,,
0.006034374237060547,3,23699,,
0.005106185097247362,3,23749,,
0.004564803093671799,3,23799,,
0.005833393428474665,3,23849,,
0.005154965445399284,3,23899,,
0.004729952197521925,3,23949,,
0.00477918004617095,3,23999,,
0.005639875773340464,3,24049,,
0.0046352818608284,3,24099,,
0.005218655802309513,3,24149,,
0.005000738427042961,3,24199,,
0.005707601550966501,3,24249,,
0.005372697953134775,3,24299,,
0.0046958038583397865,3,24349,,
0.005045991390943527,3,24399,,
0.005775128491222858,3,24449,,
0.004674155730754137,3,24499,,
0.005063348915427923,3,24549,,
0.004712664056569338,3,24599,,
0.005182263441383839,3,24649,,
0.005411425139755011,3,24699,,
0.006132571492344141,3,24749,,
0.004455868154764175,3,24799,,
0.006467729341238737,3,24849,,
0.005343892611563206,3,24899,,
0.004930326249450445,3,24949,,
0.005246730986982584,3,24999,,
0.00515651423484087,3,25049,,
0.0050532142631709576,3,25099,,
0.004362674430012703,3,25149,,
0.004839298781007528,3,25199,,
0.00560689065605402,3,25249,,
0.004701374564319849,3,25299,,
0.006353224627673626,3,25349,,
0.00498190289363265,3,25399,,
0.004616851452738047,3,25449,,
0.004237812478095293,3,25499,,
0.004941193386912346,3,25549,,
0.00558523740619421,3,25599,,
0.005692773964256048,3,25649,,
0.003804714884608984,3,25699,,
0.005230654031038284,3,25749,,
0.006011864170432091,3,25799,,
0.004978330340236425,3,25849,,
0.0046023293398320675,3,25899,,
0.005448184907436371,3,25949,,
0.005869040731340647,3,25999,,
0.006167090032249689,3,26049,,
0.005627598147839308,3,26099,,
0.004532292485237122,3,26149,,
0.005470605101436377,3,26199,,
0.004988367669284344,3,26249,,
0.004668415989726782,3,26299,,
0.0044369823299348354,3,26349,,
0.0054361773654818535,3,26399,,
0.005608809180557728,3,26449,,
0.005596479866653681,3,26499,,
0.006325657945126295,3,26549,,
0.006063804961740971,3,26599,,
0.004949166905134916,3,26649,,
0.006247600074857473,3,26699,,
0.00506141223013401,3,26749,,
0.004916968289762735,3,26799,,
0.005460755899548531,3,26849,,
0.004460267722606659,3,26899,,
0.005183412693440914,3,26949,,
0.004485945217311382,3,26999,,
0.005369014106690884,3,27049,,
0.005199267994612455,3,27099,,
0.0044138310477137566,3,27149,,
0.005446725990623236,3,27199,,
0.005192158743739128,3,27249,,
0.005729157477617264,3,27299,,
0.005013454705476761,3,27349,,
0.004728472791612148,3,27399,,
0.005320282187312841,3,27449,,
0.00471875537186861,3,27499,,
0.005712588783353567,3,27549,,
0.004282056819647551,3,27599,,
0.005581511650234461,3,27649,,
0.005644694902002811,3,27699,,
0.005068257451057434,3,27749,,
,3,27795,0.005174112040549517,
,3,27795,,0.005219573155045509
0.005624556913971901,4,27799,,
0.006180989556014538,4,27849,,
0.005472053773701191,4,27899,,
0.005427403375506401,4,27949,,
0.004572329111397266,4,27999,,
0.004960281308740377,4,28049,,
0.005387543234974146,4,28099,,
0.0058542340993881226,4,28149,,
0.005496518220752478,4,28199,,
0.004165723919868469,4,28249,,
0.004436138551682234,4,28299,,
0.0049980091862380505,4,28349,,
0.004967379849404097,4,28399,,
0.005100322421640158,4,28449,,
0.0047889030538499355,4,28499,,
0.0050421664491295815,4,28549,,
0.005560766905546188,4,28599,,
0.00441660126671195,4,28649,,
0.004723427351564169,4,28699,,
0.005446325987577438,4,28749,,
0.005724485497921705,4,28799,,
0.004868686199188232,4,28849,,
0.005243974272161722,4,28899,,
0.004483882337808609,4,28949,,
0.005859595723450184,4,28999,,
0.005678683519363403,4,29049,,
0.005890765693038702,4,29099,,
0.005163594614714384,4,29149,,
0.004717644304037094,4,29199,,
0.0056159296073019505,4,29249,,
0.005002440884709358,4,29299,,
0.005455237813293934,4,29349,,
0.004661142826080322,4,29399,,
0.00565756019204855,4,29449,,
0.005253808572888374,4,29499,,
0.0056242267601192,4,29549,,
0.005039800889790058,4,29599,,
0.005240059923380613,4,29649,,
0.00453850906342268,4,29699,,
0.004283829592168331,4,29749,,
0.005147390067577362,4,29799,,
0.0053090197034180164,4,29849,,
0.005204083863645792,4,29899,,
0.005181060638278723,4,29949,,
0.006052451673895121,4,29999,,
0.00542984576895833,4,30049,,
0.004563685040920973,4,30099,,
0.005471406504511833,4,30149,,
0.005189434625208378,4,30199,,
0.004870184231549501,4,30249,,
0.005629158113151789,4,30299,,
0.004561517853289843,4,30349,,
0.004821698181331158,4,30399,,
0.005647404119372368,4,30449,,
0.005078646820038557,4,30499,,
0.004957910161465406,4,30549,,
0.004941168706864119,4,30599,,
0.00430934876203537,4,30649,,
0.005882762838155031,4,30699,,
0.005606721621006727,4,30749,,
0.004942797590047121,4,30799,,
0.005742533132433891,4,30849,,
0.004818550776690245,4,30899,,
0.005677439738065004,4,30949,,
0.005495935212820768,4,30999,,
0.0053290375508368015,4,31049,,
0.005967401899397373,4,31099,,
0.005294289439916611,4,31149,,
0.005734479520469904,4,31199,,
0.004968985915184021,4,31249,,
0.004394978284835815,4,31299,,
0.00439998647198081,4,31349,,
0.0052138278260827065,4,31399,,
0.005179094150662422,4,31449,,
0.0065414877608418465,4,31499,,
0.005076603498309851,4,31549,,
0.006251437123864889,4,31599,,
0.005555800627917051,4,31649,,
0.005734275095164776,4,31699,,
0.0048444257117807865,4,31749,,
0.004245416726917028,4,31799,,
0.005510097369551659,4,31849,,
0.004772699438035488,4,31899,,
0.006373331416398287,4,31949,,
0.005346042104065418,4,31999,,
0.0050931512378156185,4,32049,,
0.005335626192390919,4,32099,,
0.005337732844054699,4,32149,,
0.00505372928455472,4,32199,,
0.0050751762464642525,4,32249,,
0.004635704215615988,4,32299,,
0.004981242120265961,4,32349,,
0.005640906281769276,4,32399,,
0.0054903761483728886,4,32449,,
0.005432302597910166,4,32499,,
0.00516538554802537,4,32549,,
0.004905713722109795,4,32599,,
0.004950784146785736,4,32649,,
0.004941507708281279,4,32699,,
0.004323810338973999,4,32749,,
0.0043791779316961765,4,32799,,
0.0048713525757193565,4,32849,,
0.0051467143930494785,4,32899,,
0.00539897195994854,4,32949,,
0.0056231520138680935,4,32999,,
0.004772213753312826,4,33049,,
0.0051672132685780525,4,33099,,
0.004893806297332048,4,33149,,
0.005530523136258125,4,33199,,
0.005628176033496857,4,33249,,
0.003837358672171831,4,33299,,
0.0055771395564079285,4,33349,,
0.005588643252849579,4,33399,,
0.005406065843999386,4,33449,,
0.0052303122356534,4,33499,,
0.004463976249098778,4,33549,,
0.005128109361976385,4,33599,,
0.005110134836286306,4,33649,,
0.005078106187283993,4,33699,,
0.006221969611942768,4,33749,,
0.005846831481903791,4,33799,,
0.005452040582895279,4,33849,,
0.00459322752431035,4,33899,,
0.004567413125187159,4,33949,,
0.005429601762443781,4,33999,,
0.00562974251806736,4,34049,,
0.005638990551233292,4,34099,,
0.005276074167340994,4,34149,,
0.004593443125486374,4,34199,,
0.005679292604327202,4,34249,,
0.0042323037050664425,4,34299,,
0.0040549286641180515,4,34349,,
0.005059535149484873,4,34399,,
0.00581737095490098,4,34449,,
0.00483305798843503,4,34499,,
0.006005557719618082,4,34549,,
0.004703958053141832,4,34599,,
0.0046523259952664375,4,34649,,
0.004973077680915594,4,34699,,
,4,34744,0.005152028985321522,
,4,34744,,0.005169498268514872
0.0050470661371946335,5,34749,,
0.005972888320684433,5,34799,,
0.005499839782714844,5,34849,,
0.005596429109573364,5,34899,,
0.004036523401737213,5,34949,,
0.005491048097610474,5,34999,,
0.005825781729072332,5,35049,,
0.005646690260618925,5,35099,,
0.005339844152331352,5,35149,,
0.004335027653723955,5,35199,,
0.00514254393056035,5,35249,,
0.005582935642451048,5,35299,,
0.005101656075567007,5,35349,,
0.004537832923233509,5,35399,,
0.005914223846048117,5,35449,,
0.00529389176517725,5,35499,,
0.004716943018138409,5,35549,,
0.0053115664049983025,5,35599,,
0.0056170192547142506,5,35649,,
0.005070801358669996,5,35699,,
0.004608020186424255,5,35749,,
0.004565378651022911,5,35799,,
0.0054636686109006405,5,35849,,
0.005631641484797001,5,35899,,
0.00564015144482255,5,35949,,
0.006945770233869553,5,35999,,
0.005482652690261602,5,36049,,
0.0052694641053676605,5,36099,,
0.004799002315849066,5,36149,,
0.005371091887354851,5,36199,,
0.004940965212881565,5,36249,,
0.005360327661037445,5,36299,,
0.004370299633592367,5,36349,,
0.005716491490602493,5,36399,,
0.004943877458572388,5,36449,,
0.004136540461331606,5,36499,,
0.0053020380437374115,5,36549,,
0.005480836611241102,5,36599,,
0.004797163885086775,5,36649,,
0.004531721118837595,5,36699,,
0.0038812002167105675,5,36749,,
0.005385332740843296,5,36799,,
0.0055931322276592255,5,36849,,
0.0053316885605454445,5,36899,,
0.0058784992434084415,5,36949,,
0.0054295980371534824,5,36999,,
0.004748016595840454,5,37049,,
0.005668082740157843,5,37099,,
0.004964872729033232,5,37149,,
0.004942513071000576,5,37199,,
0.005385125521570444,5,37249,,
0.0051223174668848515,5,37299,,
0.00606820872053504,5,37349,,
0.005048765335232019,5,37399,,
0.00476874178275466,5,37449,,
0.006134278606623411,5,37499,,
0.006195284426212311,5,37549,,
0.006098438985645771,5,37599,,
0.00520124239847064,5,37649,,
0.0053626177832484245,5,37699,,
0.004647205583751202,5,37749,,
0.005211617331951857,5,37799,,
0.004533811472356319,5,37849,,
0.004823034629225731,5,37899,,
0.0046423026360571384,5,37949,,
0.004616633523255587,5,37999,,
0.005117930006235838,5,38049,,
0.004613779950886965,5,38099,,
0.004351743962615728,5,38149,,
0.004579294007271528,5,38199,,
0.005114841740578413,5,38249,,
0.005165489390492439,5,38299,,
0.005263082217425108,5,38349,,
0.004579801578074694,5,38399,,
0.00473841791972518,5,38449,,
0.005160537548363209,5,38499,,
0.004793464206159115,5,38549,,
0.004513073246926069,5,38599,,
0.005727792624384165,5,38649,,
0.0060104066506028175,5,38699,,
0.005419156514108181,5,38749,,
0.004920501261949539,5,38799,,
0.00506789144128561,5,38849,,
0.0057546645402908325,5,38899,,
0.005036782938987017,5,38949,,
0.006278062704950571,5,38999,,
0.004730976186692715,5,39049,,
0.005604465492069721,5,39099,,
0.004059828817844391,5,39149,,
0.006178298965096474,5,39199,,
0.005597231909632683,5,39249,,
0.005723922047764063,5,39299,,
0.006297776475548744,5,39349,,
0.005495683755725622,5,39399,,
0.0050881402567029,5,39449,,
0.005064747761934996,5,39499,,
0.004805689211934805,5,39549,,
0.0055242194794118404,5,39599,,
0.005189437884837389,5,39649,,
0.0052348775789141655,5,39699,,
0.005196141544729471,5,39749,,
0.005207307171076536,5,39799,,
0.004755835980176926,5,39849,,
0.0043357801623642445,5,39899,,
0.004887317307293415,5,39949,,
0.0055603813380002975,5,39999,,
0.004188410937786102,5,40049,,
0.004685339517891407,5,40099,,
0.005316330585628748,5,40149,,
0.004876714665442705,5,40199,,
0.00411915173754096,5,40249,,
0.004665132146328688,5,40299,,
0.004900711588561535,5,40349,,
0.006058664992451668,5,40399,,
0.004394141025841236,5,40449,,
0.00486624613404274,5,40499,,
0.004899993073195219,5,40549,,
0.005267887841910124,5,40599,,
0.005949141923338175,5,40649,,
0.005596334580332041,5,40699,,
0.005744817201048136,5,40749,,
0.004495679400861263,5,40799,,
0.006925666239112616,5,40849,,
0.0044562919065356255,5,40899,,
0.004938567988574505,5,40949,,
0.0053835343569517136,5,40999,,
0.004814527463167906,5,41049,,
0.005943159107118845,5,41099,,
0.00641809543594718,5,41149,,
0.005880072247236967,5,41199,,
0.0052766879089176655,5,41249,,
0.005658851470798254,5,41299,,
0.004337685648351908,5,41349,,
0.005841987673193216,5,41399,,
0.004293554928153753,5,41449,,
0.004706703592091799,5,41499,,
0.004940739367157221,5,41549,,
0.005773387383669615,5,41599,,
0.004534437321126461,5,41649,,
,5,41693,0.005223956424742937,
,5,41693,,0.005131714046001434
0.004200642462819815,6,41699,,
0.006585819646716118,6,41749,,
0.005173604469746351,6,41799,,
0.003942134790122509,6,41849,,
0.005769269075244665,6,41899,,
0.004810159560292959,6,41949,,
0.005450334399938583,6,41999,,
0.005654179025441408,6,42049,,
0.0057375174947083,6,42099,,
0.005001859273761511,6,42149,,
0.005083861295133829,6,42199,,
0.005456204060465097,6,42249,,
0.005221522878855467,6,42299,,
0.00474343728274107,6,42349,,
0.005460978485643864,6,42399,,
0.005581514444202185,6,42449,,
0.004768471699208021,6,42499,,
0.005637879949063063,6,42549,,
0.00398766016587615,6,42599,,
0.005952446721494198,6,42649,,
