step,train_loss_step,epoch,val_loss,train_loss_epoch
8749,0.006138255354017019,1,,
8799,0.0058508324436843395,1,,
8849,0.005434203892946243,1,,
8899,0.005751559976488352,1,,
8949,0.007180423941463232,1,,
8999,0.005191308446228504,1,,
9049,0.005105518735945225,1,,
9099,0.004328091163188219,1,,
9149,0.006302420515567064,1,,
9199,0.005541372578591108,1,,
9249,0.005293910391628742,1,,
9299,0.00536707416176796,1,,
9349,0.005745393224060535,1,,
9399,0.006158835254609585,1,,
9449,0.006510344333946705,1,,
9499,0.006468020845204592,1,,
9549,0.0055885352194309235,1,,
9599,0.006002701353281736,1,,
9649,0.005603041499853134,1,,
9699,0.005158850457519293,1,,
9749,0.004761166870594025,1,,
9799,0.005759340710937977,1,,
9849,0.005897177383303642,1,,
9899,0.005413297098129988,1,,
9949,0.0055734533816576,1,,
9999,0.006248600780963898,1,,
10049,0.005018210969865322,1,,
10099,0.005794526543468237,1,,
10149,0.006039162632077932,1,,
10199,0.004796977620571852,1,,
10249,0.005174688994884491,1,,
10299,0.005270744673907757,1,,
10349,0.005182436667382717,1,,
10399,0.005306447856128216,1,,
10449,0.005192394834011793,1,,
10499,0.0048478152602910995,1,,
10549,0.005655106157064438,1,,
10599,0.0057513900101184845,1,,
10649,0.005114698316901922,1,,
10699,0.005171176046133041,1,,
10749,0.00611219834536314,1,,
10799,0.004706415813416243,1,,
10849,0.005981948226690292,1,,
10899,0.005110746715217829,1,,
10949,0.005578579846769571,1,,
10999,0.006648830603808165,1,,
11049,0.005421957466751337,1,,
11099,0.004818823654204607,1,,
11149,0.005577783565968275,1,,
11199,0.00644478527829051,1,,
11249,0.0058252462185919285,1,,
11299,0.005742006003856659,1,,
11349,0.006333226803690195,1,,
11399,0.005564476363360882,1,,
11449,0.005809455644339323,1,,
11499,0.005481630098074675,1,,
11549,0.00485407467931509,1,,
11599,0.004995033144950867,1,,
11649,0.005088458303362131,1,,
11699,0.004173649474978447,1,,
11749,0.006401479244232178,1,,
11799,0.005385118070989847,1,,
11849,0.0053934394381940365,1,,
11899,0.005226806737482548,1,,
11949,0.0063666426576673985,1,,
11999,0.005341365933418274,1,,
12049,0.004792424384504557,1,,
12099,0.005095178261399269,1,,
12149,0.004906070418655872,1,,
12199,0.004688562359660864,1,,
12249,0.0056674899533391,1,,
12299,0.0061570145189762115,1,,
12349,0.005529141053557396,1,,
12399,0.005217935424298048,1,,
12449,0.0045386552810668945,1,,
12499,0.006145218387246132,1,,
12549,0.005604584701359272,1,,
12599,0.006046165246516466,1,,
12649,0.0040349350310862064,1,,
12699,0.005271695554256439,1,,
12749,0.005318777170032263,1,,
12799,0.005077457055449486,1,,
12849,0.004768632352352142,1,,
12899,0.004773649852722883,1,,
12949,0.006660740356892347,1,,
12999,0.00604426022619009,1,,
13049,0.004895047750324011,1,,
13099,0.006165771279484034,1,,
13149,0.004613194148987532,1,,
13199,0.004871698562055826,1,,
13249,0.005368363577872515,1,,
13299,0.005909895058721304,1,,
13349,0.005286193452775478,1,,
13399,0.0055731902830302715,1,,
13449,0.005102032795548439,1,,
13499,0.005430910270661116,1,,
13549,0.006361005827784538,1,,
13599,0.005117245949804783,1,,
13649,0.00447381567209959,1,,
13699,0.005992155522108078,1,,
13749,0.005166251212358475,1,,
13799,0.005469814874231815,1,,
13849,0.005004289094358683,1,,
13897,,1,0.0054835663177073,
13897,,1,,0.005433924961835146
13899,0.00545205594971776,2,,
13949,0.005446668714284897,2,,
13999,0.004534132778644562,2,,
14049,0.005539217498153448,2,,
14099,0.006013974547386169,2,,
14149,0.005310473032295704,2,,
14199,0.005026135593652725,2,,
14249,0.0050763399340212345,2,,
14299,0.0055272639729082584,2,,
14349,0.004912098404020071,2,,
14399,0.004874763078987598,2,,
14449,0.004509893245995045,2,,
14499,0.006216596346348524,2,,
14549,0.0044944570399820805,2,,
14599,0.0046636685729026794,2,,
14649,0.005575980059802532,2,,
14699,0.005986777134239674,2,,
14749,0.0069099063985049725,2,,
14799,0.005976244807243347,2,,
14849,0.005348351784050465,2,,
14899,0.0053495015017688274,2,,
14949,0.005362751428037882,2,,
14999,0.00587996793910861,2,,
15049,0.004592005629092455,2,,
15099,0.005334547255188227,2,,
15149,0.005761410109698772,2,,
15199,0.005807180423289537,2,,
15249,0.005174841731786728,2,,
15299,0.004845060408115387,2,,
15349,0.005334742367267609,2,,
15399,0.005153870675712824,2,,
15449,0.005578742362558842,2,,
15499,0.004822734277695417,2,,
15549,0.004165681079030037,2,,
15599,0.00512291444465518,2,,
15649,0.004614782985299826,2,,
15699,0.005231639835983515,2,,
15749,0.00598602369427681,2,,
15799,0.004747978411614895,2,,
15849,0.005435395985841751,2,,
15899,0.00555758411064744,2,,
15949,0.0049934047274291515,2,,
15999,0.005778272170573473,2,,
16049,0.004696598742157221,2,,
16099,0.005741019267588854,2,,
16149,0.005616301205009222,2,,
16199,0.00477586267516017,2,,
16249,0.005269617307931185,2,,
16299,0.005181861110031605,2,,
16349,0.005151382181793451,2,,
16399,0.006100855767726898,2,,
16449,0.0047554620541632175,2,,
16499,0.005166309420019388,2,,
16549,0.004905793350189924,2,,
16599,0.0050215651281178,2,,
16649,0.004697895143181086,2,,
16699,0.004670902155339718,2,,
16749,0.00538208382204175,2,,
16799,0.0066124009899795055,2,,
16849,0.004474401939660311,2,,
16899,0.006500657182186842,2,,
16949,0.004800888709723949,2,,
16999,0.005937543231993914,2,,
17049,0.004790554754436016,2,,
17099,0.005949163343757391,2,,
17149,0.005387523677200079,2,,
17199,0.0057546282187104225,2,,
17249,0.0056855459697544575,2,,
17299,0.00446248147636652,2,,
17349,0.004528949037194252,2,,
17399,0.004908858798444271,2,,
17449,0.004582680761814117,2,,
17499,0.004859277047216892,2,,
17549,0.0060045658610761166,2,,
17599,0.006333967205137014,2,,
17649,0.004614634905010462,2,,
17699,0.005037559662014246,2,,
17749,0.004814970772713423,2,,
17799,0.007147723808884621,2,,
17849,0.004998436663299799,2,,
17899,0.005224792752414942,2,,
17949,0.005310481414198875,2,,
17999,0.006075688637793064,2,,
18049,0.0055200569331645966,2,,
18099,0.00489539559930563,2,,
18149,0.004110695794224739,2,,
18199,0.005836200434714556,2,,
18249,0.006190873216837645,2,,
18299,0.005172650795429945,2,,
18349,0.00409184955060482,2,,
18399,0.005506713874638081,2,,
18449,0.003850908251479268,2,,
18499,0.0048162564635276794,2,,
18549,0.004112804774194956,2,,
18599,0.005835403222590685,2,,
18649,0.005251941736787558,2,,
18699,0.005944660399109125,2,,
18749,0.004763851407915354,2,,
18799,0.004956584423780441,2,,
18849,0.005261737387627363,2,,
18899,0.006457926705479622,2,,
18949,0.0064405594021081924,2,,
18999,0.004503420554101467,2,,
19049,0.004177647642791271,2,,
19099,0.005460676737129688,2,,
19149,0.005828700494021177,2,,
19199,0.00496409647166729,2,,
19249,0.00602357042953372,2,,
19299,0.0050020646303892136,2,,
19349,0.005774136167019606,2,,
19399,0.0051754312589764595,2,,
19449,0.005581608507782221,2,,
19499,0.005846764426678419,2,,
19549,0.004138927906751633,2,,
19599,0.005740535445511341,2,,
19649,0.006522665731608868,2,,
19699,0.005255226977169514,2,,
19749,0.004999712575227022,2,,
19799,0.005444574635475874,2,,
19849,0.006715100724250078,2,,
19899,0.005389383062720299,2,,
19949,0.00491364998742938,2,,
19999,0.00618361122906208,2,,
20049,0.005721644498407841,2,,
20099,0.004816359840333462,2,,
20149,0.005277366377413273,2,,
20199,0.003836891381070018,2,,
20249,0.0051322076469659805,2,,
20299,0.004762942902743816,2,,
20349,0.004583876114338636,2,,
20399,0.005838831886649132,2,,
20449,0.005762162618339062,2,,
20499,0.005700132809579372,2,,
20549,0.00516970269382,2,,
20599,0.005548056215047836,2,,
20649,0.004943850915879011,2,,
20699,0.0059916554018855095,2,,
20749,0.004829556215554476,2,,
20799,0.004403125494718552,2,,
20846,,2,0.005441705230623484,
20846,,2,,0.005301778670400381
20849,0.003940821159631014,3,,
20899,0.005814983043819666,3,,
20949,0.005105332471430302,3,,
20999,0.005289680324494839,3,,
21049,0.004596013110131025,3,,
21099,0.00570635637268424,3,,
21149,0.004703522194176912,3,,
21199,0.004943482577800751,3,,
21249,0.00535529013723135,3,,
21299,0.006109569687396288,3,,
21349,0.0039812312461435795,3,,
21399,0.006126397289335728,3,,
21449,0.004364349879324436,3,,
21499,0.00519147701561451,3,,
21549,0.005396751686930656,3,,
21599,0.005141193978488445,3,,
21649,0.0058866688050329685,3,,
21699,0.006286489777266979,3,,
21749,0.004952178802341223,3,,
21799,0.004529809579253197,3,,
21849,0.0056383744813501835,3,,
21899,0.006158217787742615,3,,
21949,0.006613903678953648,3,,
21999,0.004944143816828728,3,,
22049,0.005073625594377518,3,,
22099,0.005803090054541826,3,,
22149,0.00436429213732481,3,,
22199,0.004843425936996937,3,,
22249,0.004198204725980759,3,,
22299,0.005045602098107338,3,,
22349,0.004457879811525345,3,,
22399,0.005323830991983414,3,,
22449,0.004892844706773758,3,,
22499,0.00516243651509285,3,,
22549,0.004363261163234711,3,,
22599,0.0066499169915914536,3,,
22649,0.005790842697024345,3,,
22699,0.004561008419841528,3,,
22749,0.004016736522316933,3,,
22799,0.004847383592277765,3,,
22849,0.005637992639094591,3,,
22899,0.004921063780784607,3,,
22949,0.005986782256513834,3,,
22999,0.005411295685917139,3,,
23049,0.0054023959673941135,3,,
23099,0.00517282634973526,3,,
23149,0.0055389064364135265,3,,
23199,0.005145116709172726,3,,
23249,0.005124922841787338,3,,
23299,0.005106049124151468,3,,
23349,0.004962921608239412,3,,
23399,0.004447315353900194,3,,
23449,0.0051613980904221535,3,,
23499,0.005488896742463112,3,,
23549,0.0046385047025978565,3,,
23599,0.004775708075612783,3,,
23649,0.005621011834591627,3,,
23699,0.004765642806887627,3,,
23749,0.004734931048005819,3,,
23799,0.004930735565721989,3,,
23849,0.0045402697287499905,3,,
23899,0.0052324621938169,3,,
23949,0.005397252272814512,3,,
23999,0.0050348639488220215,3,,
24049,0.005620115902274847,3,,
24099,0.004510106984525919,3,,
24149,0.005379566457122564,3,,
24199,0.004419855773448944,3,,
24249,0.00496445270255208,3,,
24299,0.00525322463363409,3,,
24349,0.004790510516613722,3,,
24399,0.0052397409453988075,3,,
24449,0.006273777224123478,3,,
24499,0.00530249672010541,3,,
24549,0.005437050014734268,3,,
24599,0.005196769721806049,3,,
24649,0.005889464635401964,3,,
24699,0.00565742002800107,3,,
24749,0.0047933561727404594,3,,
24799,0.004468402825295925,3,,
24849,0.005869617685675621,3,,
24899,0.004409377463161945,3,,
24949,0.00559744518250227,3,,
24999,0.005738105624914169,3,,
25049,0.004621495027095079,3,,
25099,0.0052686226554214954,3,,
25149,0.00483701191842556,3,,
25199,0.005026601254940033,3,,
25249,0.004930908791720867,3,,
25299,0.005652585066854954,3,,
25349,0.006527561228722334,3,,
25399,0.004391915164887905,3,,
25449,0.005648006685078144,3,,
25499,0.005161711014807224,3,,
25549,0.004786302801221609,3,,
25599,0.005512669682502747,3,,
25649,0.004684684332460165,3,,
25699,0.005766096990555525,3,,
25749,0.005128986202180386,3,,
25799,0.004935844335705042,3,,
25849,0.004805444739758968,3,,
25899,0.00502905435860157,3,,
25949,0.005571948830038309,3,,
25999,0.005797829944640398,3,,
26049,0.005611183121800423,3,,
26099,0.005582195241004229,3,,
26149,0.00581313855946064,3,,
26199,0.005512537434697151,3,,
26249,0.0035636923275887966,3,,
26299,0.005568570923060179,3,,
26349,0.005109307821840048,3,,
26399,0.005909221712499857,3,,
26449,0.004384072031825781,3,,
26499,0.005625256337225437,3,,
26549,0.006746233440935612,3,,
26599,0.005352755542844534,3,,
26649,0.005298435688018799,3,,
26699,0.005510772578418255,3,,
26749,0.0055100624449551105,3,,
26799,0.005847951862961054,3,,
26849,0.0050018662586808205,3,,
26899,0.0048273177817463875,3,,
26949,0.005954169202595949,3,,
26999,0.006042017135769129,3,,
27049,0.005767728667706251,3,,
27099,0.0058739944361150265,3,,
27149,0.005272372625768185,3,,
27199,0.006144322454929352,3,,
27249,0.005695344880223274,3,,
27299,0.005888410843908787,3,,
27349,0.004980349913239479,3,,
27399,0.005050926003605127,3,,
27449,0.005739086307585239,3,,
27499,0.005465649534016848,3,,
27549,0.005822781007736921,3,,
27599,0.006422516889870167,3,,
27649,0.005437589716166258,3,,
27699,0.005221999250352383,3,,
27749,0.005109245888888836,3,,
27795,,3,0.005297974217683077,
27795,,3,,0.005227033514529467
27799,0.00442669540643692,4,,
27849,0.0056638289242982864,4,,
27899,0.00507135596126318,4,,
27949,0.005852517206221819,4,,
27999,0.0047673932276666164,4,,
28049,0.004496879409998655,4,,
28099,0.004851075354963541,4,,
28149,0.005251315422356129,4,,
28199,0.0049326298758387566,4,,
28249,0.004154367372393608,4,,
28299,0.0052590095438063145,4,,
28349,0.004112847149372101,4,,
28399,0.0047380803152918816,4,,
28449,0.004917565267533064,4,,
28499,0.005850671790540218,4,,
28549,0.0053824251517653465,4,,
28599,0.005460287909954786,4,,
28649,0.005154937971383333,4,,
28699,0.005119790323078632,4,,
28749,0.005761090666055679,4,,
28799,0.005826993845403194,4,,
28849,0.006405360531061888,4,,
28899,0.006409777794033289,4,,
28949,0.004041144624352455,4,,
28999,0.004806590266525745,4,,
29049,0.005988503806293011,4,,
29099,0.005457409657537937,4,,
29149,0.005700539331883192,4,,
29199,0.005122524220496416,4,,
29249,0.005628312472254038,4,,
29299,0.004929919261485338,4,,
29349,0.006021376699209213,4,,
29399,0.005142416805028915,4,,
29449,0.005094449035823345,4,,
29499,0.004974689334630966,4,,
29549,0.004818150773644447,4,,
29599,0.005456722341477871,4,,
29649,0.005181722342967987,4,,
29699,0.005965820979326963,4,,
29749,0.005646993406116962,4,,
29799,0.0058534760028123856,4,,
29849,0.004734447691589594,4,,
29899,0.0053647723980247974,4,,
29949,0.005801686085760593,4,,
29999,0.005448999349027872,4,,
30049,0.005307331215590239,4,,
30099,0.0041948286816477776,4,,
30149,0.0050740535371005535,4,,
30199,0.0050793723203241825,4,,
30249,0.004364596679806709,4,,
30299,0.00594180915504694,4,,
30349,0.004726261831820011,4,,
30399,0.006195299327373505,4,,
30449,0.00581525731831789,4,,
30499,0.005038957577198744,4,,
30549,0.005601563490927219,4,,
30599,0.004141322802752256,4,,
30649,0.004543295130133629,4,,
30699,0.0054738447070121765,4,,
30749,0.0049804700538516045,4,,
30799,0.00516086770221591,4,,
30849,0.005624002777040005,4,,
30899,0.005036129150539637,4,,
30949,0.005499690771102905,4,,
30999,0.0049924529157578945,4,,
31049,0.004986772313714027,4,,
31099,0.005083846393972635,4,,
31149,0.005360524170100689,4,,
31199,0.0048262192867696285,4,,
31249,0.006848854478448629,4,,
31299,0.004877598024904728,4,,
31349,0.005781122483313084,4,,
31399,0.004850796889513731,4,,
31449,0.006203442811965942,4,,
31499,0.005315122660249472,4,,
31549,0.005855115596204996,4,,
31599,0.004673399496823549,4,,
31649,0.0038177710957825184,4,,
31699,0.005177377723157406,4,,
31749,0.005129463970661163,4,,
31799,0.005410775542259216,4,,
31849,0.00558044295758009,4,,
31899,0.005933812353760004,4,,
31949,0.0052948701195418835,4,,
31999,0.005847594700753689,4,,
32049,0.005425309296697378,4,,
32099,0.005031605251133442,4,,
32149,0.005528382491320372,4,,
32199,0.006094121374189854,4,,
32249,0.0050039454363286495,4,,
32299,0.0052327318117022514,4,,
32349,0.00515911215916276,4,,
32399,0.005948915611952543,4,,
32449,0.006102812010794878,4,,
32499,0.005182505119591951,4,,
32549,0.005472776014357805,4,,
32599,0.005562968552112579,4,,
32649,0.006063513457775116,4,,
32699,0.004395540803670883,4,,
32749,0.00445644510909915,4,,
32799,0.0050741685554385185,4,,
32849,0.005473553203046322,4,,
32899,0.004676006734371185,4,,
32949,0.004988636821508408,4,,
32999,0.0050421543419361115,4,,
33049,0.005449662450700998,4,,
33099,0.004155529197305441,4,,
33149,0.004617516417056322,4,,
33199,0.0055706738494336605,4,,
33249,0.004586399998515844,4,,
33299,0.004721402656286955,4,,
33349,0.00507815508171916,4,,
33399,0.005887974984943867,4,,
33449,0.0054486473090946674,4,,
33499,0.005627143196761608,4,,
33549,0.004677488934248686,4,,
33599,0.005353790707886219,4,,
33649,0.005433513782918453,4,,
33699,0.00498408917337656,4,,
33749,0.005544611718505621,4,,
33799,0.005608640611171722,4,,
33849,0.0046524531207978725,4,,
33899,0.005137513391673565,4,,
33949,0.005765803158283234,4,,
33999,0.00573241151869297,4,,
34049,0.0058373878709971905,4,,
34099,0.004578698426485062,4,,
34149,0.005433067679405212,4,,
34199,0.0049535613507032394,4,,
34249,0.00704603036865592,4,,
34299,0.00640169158577919,4,,
34349,0.005651245824992657,4,,
34399,0.004517058376222849,4,,
34449,0.004187540151178837,4,,
34499,0.00564295519143343,4,,
34549,0.004111332818865776,4,,
34599,0.004327826667577028,4,,
34649,0.004990887828171253,4,,
34699,0.004717073403298855,4,,
34744,,4,0.0054074921645224094,
34744,,4,,0.0051762755028903484
34749,0.0058348397724330425,5,,
34799,0.005793886259198189,5,,
34849,0.004952624440193176,5,,
34899,0.004915115889161825,5,,
34949,0.005804222077131271,5,,
34999,0.005374832544475794,5,,
35049,0.004366823472082615,5,,
35099,0.005984628573060036,5,,
35149,0.004542262759059668,5,,
35199,0.004734687972813845,5,,
35249,0.004541147965937853,5,,
35299,0.005194856785237789,5,,
35349,0.004964374005794525,5,,
35399,0.004843845032155514,5,,
35449,0.004979381337761879,5,,
35499,0.005135718267410994,5,,
35549,0.0047102863900363445,5,,
35599,0.005231755319982767,5,,
35649,0.005640323273837566,5,,
35699,0.005037121009081602,5,,
35749,0.00578233553096652,5,,
35799,0.005023564212024212,5,,
35849,0.004715872462838888,5,,
35899,0.005318457260727882,5,,
35949,0.0052610174752771854,5,,
35999,0.006157207768410444,5,,
36049,0.0047483486123383045,5,,
36099,0.005179610103368759,5,,
36149,0.0053232088685035706,5,,
36199,0.0057752723805606365,5,,
36249,0.0060783131048083305,5,,
36299,0.004934738855808973,5,,
36349,0.005195103120058775,5,,
36399,0.0041523221880197525,5,,
36449,0.003976321779191494,5,,
36499,0.0050783404149115086,5,,
36549,0.00556789617985487,5,,
36599,0.004844212904572487,5,,
36649,0.0058248164132237434,5,,
36699,0.005479924380779266,5,,
36749,0.005184232257306576,5,,
36799,0.0046998923644423485,5,,
36849,0.00480818934738636,5,,
36899,0.005313175730407238,5,,
36949,0.005325120873749256,5,,
36999,0.00437955092638731,5,,
37049,0.005018198862671852,5,,
37099,0.006227347534149885,5,,
37149,0.003721446031704545,5,,
37199,0.005259937606751919,5,,
37249,0.005418446380645037,5,,
37299,0.004612658638507128,5,,
37349,0.005305503960698843,5,,
37399,0.005180498585104942,5,,
37449,0.004973165225237608,5,,
37499,0.004818769171833992,5,,
37549,0.005535587202757597,5,,
37599,0.004794955253601074,5,,
37649,0.005958442576229572,5,,
37699,0.00493244593963027,5,,
37749,0.004709574393928051,5,,
37799,0.005270023830235004,5,,
37849,0.005493714474141598,5,,
37899,0.004497627727687359,5,,
37949,0.004948025569319725,5,,
37999,0.005317698232829571,5,,
38049,0.004647674970328808,5,,
38099,0.0048236483708024025,5,,
38149,0.006280532106757164,5,,
38199,0.004836518783122301,5,,
38249,0.005950504913926125,5,,
38299,0.005425634793937206,5,,
38349,0.00529205659404397,5,,
38399,0.004911293741315603,5,,
38449,0.005456496030092239,5,,
38499,0.0048433952033519745,5,,
38549,0.006144844926893711,5,,
38599,0.004707015585154295,5,,
38649,0.005619572009891272,5,,
38699,0.00529482401907444,5,,
38749,0.00482258340343833,5,,
38799,0.004048107657581568,5,,
38849,0.005315714981406927,5,,
38899,0.0046356734819710255,5,,
38949,0.006090268958359957,5,,
38999,0.005534785334020853,5,,
39049,0.005207889247685671,5,,
39099,0.005016347859054804,5,,
39149,0.005459717940539122,5,,
39199,0.004833356011658907,5,,
39249,0.004623645916581154,5,,
39299,0.0051928018219769,5,,
39349,0.005441280081868172,5,,
39399,0.004855910781770945,5,,
39449,0.006346156354993582,5,,
39499,0.003941097762435675,5,,
39549,0.004888934548944235,5,,
39599,0.0044731516391038895,5,,
39649,0.005745822563767433,5,,
39699,0.005100714974105358,5,,
39749,0.00472613237798214,5,,
39799,0.005751968361437321,5,,
39849,0.004310994874686003,5,,
39899,0.005650901701301336,5,,
39949,0.005741928704082966,5,,
39999,0.00430341949686408,5,,
40049,0.004934735596179962,5,,
40099,0.00622013071551919,5,,
40149,0.004478043410927057,5,,
40199,0.005049555096775293,5,,
40249,0.004945020657032728,5,,
40299,0.006418453995138407,5,,
40349,0.00585075793787837,5,,
40399,0.005100645590573549,5,,
40449,0.00489438883960247,5,,
40499,0.005484613589942455,5,,
40549,0.004808671306818724,5,,
40599,0.0051728482358157635,5,,
40649,0.004774587228894234,5,,
40699,0.005337208975106478,5,,
40749,0.005790793802589178,5,,
40799,0.00518413633108139,5,,
40849,0.006031867582350969,5,,
40899,0.005053795874118805,5,,
40949,0.0054222638718783855,5,,
40999,0.004579673521220684,5,,
41049,0.005755598656833172,5,,
41099,0.004577332176268101,5,,
41149,0.005240121856331825,5,,
41199,0.005824924446642399,5,,
41249,0.004576615523546934,5,,
41299,0.004740785341709852,5,,
41349,0.00521518150344491,5,,
41399,0.005998741369694471,5,,
41449,0.004973858594894409,5,,
41499,0.005152787547558546,5,,
41549,0.004580656532198191,5,,
41599,0.004825565963983536,5,,
41649,0.005768141243606806,5,,
41693,,5,0.005183609668165445,
41693,,5,,0.0051420205272734165
41699,0.005946103949099779,6,,
41749,0.004227899014949799,6,,
41799,0.004962407983839512,6,,
41849,0.005171646364033222,6,,
41899,0.0038848742842674255,6,,
41949,0.00563232135027647,6,,
41999,0.005757234524935484,6,,
42049,0.005556075368076563,6,,
42099,0.005735093727707863,6,,
42149,0.004201636649668217,6,,
42199,0.0048410831950604916,6,,
42249,0.004632012452930212,6,,
42299,0.0053628371097147465,6,,
42349,0.0047820862382650375,6,,
42399,0.004741024225950241,6,,
42449,0.005314700771123171,6,,
42499,0.004852179903537035,6,,
42549,0.005402862560003996,6,,
42599,0.005115910898894072,6,,
42649,0.005008493550121784,6,,
